text,is_quote_status,has_card,1_day_after,is_in_reply_to,is_urls,year,month,day_of_week
"['break', 'marjori', 'taylor', 'green', 'buy', 'stock', 'earlier', 'year', 'said', 'trade', 'congress', 'despit', 'trade', 'said', 'trade', 'son', 'bought', 'aapl', 'cat', 'schw', 'kmi', 'httpstcofl1owyqci5']",0,0,0,0,0,2024,5,1
"['well', 'interest', 'repres', 'shri', 'thanedar', 'sold', '250000', 'stock', 'sold', '100000', 'appl', 'aapl', '60000', 'googl', 'googl', '30000', 'amazon', 'amzn', 'microsoft', 'msft', 'httpstcowgzllyeozj']",0,0,1,0,0,2024,5,4
"['appl', 'aapl', 'develop', 'significantli', 'thinner', 'version', 'iphon', 'could', 'releas', 'earli', '2025', 'per', 'inform']",0,0,1,0,0,2024,5,4
"['nvda', 'aapl', 'make', 'list', 'larg', 'hold', 'three', 'fund', 'theyr', 'alon', 'httpstcogbz890cqig', '3', 'fund', 'doubledigit', 'stake', 'singl', 'stock']",0,1,1,0,1,2024,5,2
"['netflix', 'nflx', 'appl', 'tv', 'aapl', 'peacock', 'team', 'form', 'stream', 'bundl', 'comcast', 'per', 'cb']",0,0,1,0,0,2024,5,2
"['appl', 'aapl', 'prepar', 'start', 'sell', '3499', 'vision', 'pro', 'germani', 'franc', 'china', 'countri', 'outsid', 'us', 'first', 'time', 'per', 'bloomberg']",0,0,1,0,0,2024,5,1
"['see', 'aapl', 'news', 'subscrib', 'unusu', 'whale', 'see', 'httpstcozqupdakq8p']",0,0,1,1,1,2024,5,6
"['appl', 'aapl', 'close', 'deal', 'openai', 'put', 'chatgpt', 'iphon', 'per', 'bloomberg']",0,0,1,0,0,2024,5,5
"['appl', 'aapl', 'deliv', 'upcom', 'artifici', 'intellig', 'featur', 'year', 'via', 'data', 'center', 'equip', 'inhous', 'processor', 'part', 'sweep', 'effort', 'infus', 'devic', 'ai', 'capabl', 'per', 'bloomberg']",0,0,1,0,0,2024,5,3
"['today', 'aapl', 'close', 'nearli', '5', 'note', 'new', 'air', 'tablet', 'pencil', 'see', 'aapl', 'news', 'httpstcozqupdakq8p']",0,0,1,1,1,2024,5,2
"['appl', 'aapl', 'introduc', 'new', 'appl', 'pencil', 'pro', 'air', 'tablet', 'httpstcoodlwirh7vi']",0,0,0,0,0,2024,5,1
"['appl', 'aapl', 'develop', 'homegrown', 'chip', 'run', 'artifici', 'intellig', 'tool', 'data', 'center', 'wall', 'street', 'journal', 'report']",0,0,0,0,0,2024,5,1
"['appl', 'aapl', 'releas', 'new', 'ipad', 'sinc', '2022', 'drag', 'sale', 'revenu', 'divis', 'fell', '17', '56', 'billion', 'appl', 'expect', 'announc', 'new', 'ipad', 'may', '7', 'per', 'cnbc']",0,0,1,0,0,2024,5,0
"['warren', 'buffett', 'berkshir', 'hathaway', 'cut', 'appl', 'aapl', 'invest', '13', 'first', 'quarter', 'per', 'cnbc']",0,0,0,0,0,2024,5,5
"['appl', 'aapl', 'beat', 'earn', 'largest', 'share', 'buyback', 'histori', 'congress', 'hold', 'ton', 'aapl', 'exampl', 'around', '14', 'nanci', 'pelosi', 'portfolio', 'nearli', 'back', 'ath', 'portfolio', 'follow', 'port', 'unusu', 'whale', 'httpstcolkuhflzk']",0,0,0,0,0,2024,5,4
"['last', 'year', 'stock', 'market', 'ralli', 'leader', 'aapl', 'fallen', 'investor', 'chang', 'mind', 'tsla', 'two', 'compani', 'trail', 'behind', 'rest', 'magnific', 'seven', 'pack', 'find', 'week', 'invest', 'insight', 'httpstcommzsmxupyd', 'httpstcodh1cnlyveq']",0,0,0,0,1,2024,5,4
"['appl', 'aapl', 'said', 'iphon', 'sale', 'fell', 'nearli', '10', '4596', 'billion', 'second', 'quarter', 'per', 'cnbc', 'mac', 'sale', '4', '745', 'billion', 'still', 'segment', 'highwat', 'mark', 'set', '2022']",0,0,0,0,0,2024,5,4
"['break', 'appl', 'aapl', 'buy', 'back', 'addit', '110', 'billion', 'share', 'boost', 'quarterli', 'dividend']",0,0,1,0,0,2024,5,3
"['appl', 'aapl', 'earn', 'ep', '153', 'est', '150', 'revenu', '9075', 'billion', 'est', '9033', 'billion', 'httpstconz42mmeayo']",0,0,1,0,1,2024,5,3
"['expect', 'vs', 'actual', 'move', 'tonight', 'earn', 'report', 'aapl', 'coin', 'dkng', 'ftnt', 'httpstco4mcfrjglyz', 'httpstcoq2m0rijfyx']",0,0,1,0,1,2024,5,3
"['alphabet', 'googl', 'paid', 'appl', 'aapl', '20', 'billion', '2022', 'googl', 'default', 'search', 'engin', 'safari', 'browser', 'accord', 'newli', 'unseal', 'court', 'document', 'per', 'bloomberg']",0,0,1,0,0,2024,5,3
"['appl', 'aapl', 'ceo', 'cook', 'expect', 'hint', 'new', 'ai', 'featur', 'next', 'week', 'per', 'wapo']",0,0,1,0,0,2024,5,3
"['histor', 'expect', 'vs', 'actual', 'move', 'week', 'earn', 'report', 'aapl', 'amzn', 'coin', 'net', 'httpstcoott95lravt']",0,0,0,0,0,2024,4,1
"['appl', 'aapl', 'smartphon', 'shipment', 'china', 'tumbl', '19', 'first', 'quarter', 'year', 'worst', 'perform', 'sinc', '2020', 'per', 'reuter']",0,0,0,0,0,2024,4,0
"['appl', 'aapl', 'renew', 'talk', 'openai', 'iphon', 'gener', 'ai', 'featur', 'per', 'bloomberg', 'news']",0,0,0,0,0,2024,4,0
"['175', 'sampp', '500', 'compani', 'report', 'earn', 'includ', 'amzn', 'aapl', 'ebay', 'sbux', 'pypl', 'am', 'mcd', 'mani', 'httpstcolngvhefz2o', 'httpstcozvxs7q93jd']",0,0,1,0,1,2024,4,6
"['175', 'sampp', '500', 'compani', 'report', 'earn', 'upcom', 'week', 'includ', 'amzn', 'aapl', 'ebay', 'sbux', 'pypl', 'am', 'mcd', 'mani', 'trade', 'see', 'earn', 'breakdown', 'check', 'httpstcol5wbx8tapa', 'httpstcozdcgs0hrsx']",0,0,1,0,1,2024,4,5
"['calcul', 'app', 'reportedli', 'come', 'appl', 'aapl', 'ipad', 'year', 'per', 'macrumor']",0,0,1,0,0,2024,4,4
"['aapl', 'expect', 'beat', 'expect', 'march', 'quarter', 'deliv', 'disappoint', 'guidanc', 'june', 'quarter', 'accord', 'morgan', 'stanley', 'ms', 'analyst']",0,0,1,0,0,2024,4,4
"['appl', 'aapl', 'said', 'develop', 'ai', 'server', 'processor', 'use', 'tsmc', '3nm', 'process', 'target', 'mass', 'product', 'second', 'half', '2025', 'per', 'macrumour']",0,0,1,0,0,2024,4,1
"['ub', 'downgrad', 'big', '6', 'tech', 'stock', 'appl', 'aapl', 'amazon', 'amzn', 'alphabet', 'googl', 'meta', 'meta', 'microsoft', 'msft', 'nvidia', 'nvda', 'neutral', 'overweight']",0,0,1,0,0,2024,4,1
"['appl', 'aapl', 'remov', 'whatsapp', 'thread', 'meta', 'app', 'store', 'china', 'order', 'chines', 'govern', 'per', 'wsj']",0,0,0,0,0,2024,4,4
"['appl', 'aapl', 'doubl', 'india', 'output', 'last', 'fiscal', 'year', 'assembl', '14', 'billion', 'iphon', 'anoth', 'sign', 'cut', 'longstand', 'relianc', 'china', 'per', 'bloomberg']",0,0,0,0,0,2024,4,3
"['aapl', 'tsla', 'gone', 'stock', 'market', 'darl', 'drag', 'let', 'take', 'closer', 'look', 'major', 'turnaround', 'two', 'tech', 'icon', 'httpstco93c9bxtip9', 'magnific', 'appl', 'tesla', 'stock', 'weigh', 'market']",0,1,0,0,1,2024,4,0
"['appl', 'aapl', 'iphon', 'shipment', 'nearli', '10', 'first', 'quarter', 'year', 'lose', 'ground', 'broader', 'smartphon', 'industri', 'rebound', 'accord', 'market', 'tracker', 'idc']",0,0,0,0,0,2024,4,0
"['iran', 'israel', 'tim', 'cook', 'aapl', 'walk', 'market', 'httpstcop24tzyyaw']",0,0,0,0,0,2024,4,4
"['appl', 'aapl', 'plan', 'revamp', 'entir', 'mac', 'line', 'aifocus', 'm4', 'chip', 'per', 'bloomberg']",0,0,1,0,0,2024,4,3
"['appl', 'aapl', 'retail', 'store', 'upscal', 'town', 'short', 'hill', 'new', 'jersey', 'petit', 'union', 'mark', 'first', 'effort', 'yearlong', 'lull', 'per', 'bloomberg']",0,0,1,0,0,2024,4,3
"['jpmorgan', 'jpm', 'jami', 'dimon', 'appl', 'aapl', 'tim', 'cook', 'jeff', 'bezo', 'amazon', 'amzn', 'among', 'busi', 'leader', 'attend', 'state', 'dinner', 'honor', 'japanes', 'prime', 'minist', 'fumio', 'kishida', 'per', 'bloomberg']",0,0,1,0,0,2024,4,3
"['appl', 'aapl', 'laid', '600', 'employe', 'california', 'part', 'decis', 'end', 'car', 'smartwatch', 'display', 'project', 'accord', 'file', 'california', 'employ', 'develop', 'depart']",0,0,0,0,0,2024,4,4
"['last', 'day', 'tim', 'cook', 'aapl', 'sold', '30', 'million', 'appl', 'aapl', 'share', 'accord', 'plan', 'sold', '120000000', 'worth', 'aapl', 'far', 'httpstco6aklsz4hy6']",0,0,0,0,0,2024,4,3
"['appl', 'aapl', 'save', 'seen', 'first', 'cut', 'ever', 'annual', 'percentag', 'yield', 'appl', 'save', 'account', 'user', '44', 'previou', 'high', '45', 'set', 'januari']",0,0,0,0,0,2024,4,3
"['break', 'appl', 'aapl', 'explor', 'home', 'robot', 'engin', 'appl', 'explor', 'mobil', 'robot', 'follow', 'user', 'around', 'home', 'per', 'bloomberg']",0,0,1,0,0,2024,4,2
"['activ', 'stock', 'day', 'option', 'activ', '1', 'tsla', '2', 'nvda', '3', 'amd', '4', 'aapl', '5', 'intc', '6', 'mu', '7', 'amzn', '8', 'meta', '9', 'c', '10', 'pltr', '11', 'sofi', 'link', 'httpstco6h2jzikojh', 'httpstcorvrmacbopm']",0,0,1,0,1,2024,4,2
"['comedian', 'jon', 'stewart', 'said', 'appl', 'aapl', 'ask', 'interview', 'ftc', 'chair', 'lina', 'khan', 'per', 'cnbc']",0,0,1,0,0,2024,4,2
"['loop', 'capit', 'cut', 'aapl', 'target', 'price', '170', '185']",0,0,0,0,0,2024,4,0
"['break', 'thoma', 'carper', 'trade', 'famous', 'well', 'time', 'short', 'us', 'economi', '2022', 'spous', 'bought', 'nvda', 'r', 'lthm', 'sqm', 'ntr', 'bunch', 'us', 'treasuri', 'sold', 'cef', 'inod', 'sofi', 'r', 'mo', 'etrn', 'gld', 'time', 'high', 'aapl', 'httpstcomtgdphldru']",0,0,0,0,0,2024,3,4
"['unusu', 'whale', 'give', 'freedom', 'save', 'data', 'time', 'go', 'back', 'histor', 'even', 'look', 'contract', 'data', 'make', 'alert', 'never', 'miss', 'move', 'exampl', 'want', 'protect', 'aapl', 'posit', 'fade', 'vol', 'use', 'httpstcovgx5xntd4m', 'httpstcos4jbjcazgk']",0,0,0,0,1,2024,3,4
"['appl', 'aapl', 'execut', 'postpon', 'launch', 'schedul', 'foldabl', 'iphon', 'first', 'quarter', '2027', 'digitim', 'asia', 'report']",0,0,0,0,0,2024,3,3
"['appl', 'aapl', 'iphon', 'shipment', 'china', 'fell', '33', 'februari', 'year', 'earlier', 'per', 'bloomberg']",0,0,0,0,0,2024,3,3
"['appl', 'aapl', 'say', 'doj', 'iphon', 'lawsuit', 'would', 'open', 'door', 'govern', 'play', 'larger', 'role', 'consum', 'technolog', 'design', 'per', 'bi']",0,0,1,0,0,2024,3,1
"['us', 'justic', 'depart', 'offici', 'rule', 'seek', 'breakup', 'appl', 'aapl', 'say', 'structur', 'relief', 'possibl', 'read', 'httpstcoruz8vssw91', 'appl', 'aapl', 'carplay', 'anticompetit', 'us', 'doj', 'lawsuit', 'alleg']",0,1,1,1,1,2024,3,1
"['eu', 'open', 'first', 'digit', 'market', 'act', 'probe', 'appl', 'aapl', 'googl', 'googl', 'meta', 'meta']",0,0,1,0,0,2024,3,1
"['appl', 'aapl', 'carplay', 'anticompetit', 'us', 'doj', 'lawsuit', 'alleg', 'per', 'verg']",0,0,0,0,0,2024,3,0
"['appl', 'aapl', 'wind', 'longrun', 'project', 'design', 'develop', 'smartwatch', 'display', 'per', 'bloomberg']",0,0,0,0,0,2024,3,4
"['meta', 'crm', 'soon', 'dividend', 'payer', 'join', 'mega', 'tech', 'stock', 'like', 'aapl', 'nvda', 'compani', 'choos', 'initi', 'dividend', 'mean', 'investor', 'watch', 'invest', 'insight', 'find', 'httpstcou71bhyrsbv', 'httpstcoxym5js8cc5', 'dividend', 'aapl', 'nvda']",0,0,0,0,1,2024,3,4
"['appl', 'aapl', 'ceo', 'tim', 'cook', 'open', 'expans', 'new', 'store', 'central', 'shanghai', 'signal', 'compani', 'commit', 'china', 'market', 'product', 'base', 'per', 'bloomberg']",0,0,0,0,0,2024,3,4
"['initi', 'announc', 'bloomberg', 'aapl', 'undergo', 'doj', 'suit', 'januari', 'tubervil', 'appear', 'purchas', 'report', 'see', 'portfolio', 'unusu', 'whale', 'see', 'httpstcoe9bnw7bdat']",0,0,0,1,1,2024,3,4
"['doj', 'lawsuit', 'appl', 'aapl', 'refer', 'comment', 'tim', 'cook', 'ask', 'whether', 'appl', 'would', 'fix', 'iphonetoandroid', 'messag', 'instead', 'said', 'buy', 'mom', 'iphon', 'httpstcosivpxbwwqi']",0,0,0,0,0,2024,3,3
"['aapl', 'day', 'keep', 'doj', 'away', 'httpstcof4ey8aryju', 'httpstcowmxj1vb1ul']",0,0,0,0,1,2024,3,3
"['senat', 'tommi', 'tubervil', 'bought', 'appl', 'aapl', 'put', 'contract', 'expir', 'last', 'friday', 'back', 'jan', 'doj', 'announc', 'today', 'su', 'appl', 'iphon', 'monopoli', 'put', 'expir', 'worthless', 'may', 'close', 'profit', 'though', 'know', 'yet', 'sit', 'senat', 'httpstcoxnzrlyfpyx']",0,0,0,0,0,2024,3,3
"['break', 'us', 'justic', 'depart', 'offici', 'rule', 'seek', 'breakup', 'appl', 'aapl', 'say', 'structur', 'relief', 'possibl']",0,0,0,0,0,2024,3,3
"['doj', 'offici', 'su', 'appl', 'aapl', 'antitrust', 'case', 'third', 'say', 'appl', 'monopoli', 'phone', 'market', 'harm', 'industri', 'per', 'cnbc']",0,0,0,0,0,2024,3,3
"['doj', 'justic', 'depart', 'set', 'sue', 'appl', 'aapl', 'antitrust', 'violat', 'soon', 'tomorrow', 'per', 'bloomberg']",0,0,0,0,0,2024,3,2
"['break', 'appl', 'aapl', 'talk', 'build', 'googl', 'googl', 'gemini', 'artifici', 'intellig', 'engin', 'iphon', 'per', 'bloomberg']",0,0,1,0,0,2024,3,0
"['break', 'appl', 'aapl', 'agre', 'pay', '490', 'million', 'settl', 'classact', 'lawsuit', 'alleg', 'chief', 'execut', 'tim', 'cook', 'defraud', 'sharehold', 'conceal', 'fall', 'demand', 'iphon', 'china', 'per', 'reuter']",0,0,1,0,0,2024,3,4
"['appl', 'aapl', 'buy', 'ai', 'startup', 'darwinai', 'per', 'bloomberg']",0,0,0,0,0,2024,3,3
"['appl', 'aapl', 'iphon', 'sale', 'china', 'fell', 'surpris', '24', 'first', 'six', 'week', 'year', 'per', 'counterpoint', 'research', 'china', 'mobil', 'market', 'shrank', '7', 'first', 'week', 'year', 'top', 'share', 'went', 'vivo', 'httpstcoq3w5minzjg']",0,0,0,0,0,2024,3,1
"['appl', 'aapl', 'revers', 'decis', 'ban', 'fortnit', 'maker', 'epic', 'game', 'offer', 'iphon', 'app', 'marketplac', 'eu', 'per', 'bloomberg']",0,0,1,0,0,2024,3,4
"['look', 'tommi', 'tubervil', 'bought', 'appl', 'aapl', 'put', 'contract', '165', 'expiri', '03152024', 'januari', 'sinc', 'appl', 'declin', '100', 'sit', 'senat', 'liter', 'play', 'leverag', 'bet', 'compani', 'overse', 'incred', 'httpstco25sms5kxe8']",0,0,1,0,0,2024,3,3
"['resel', 'china', 'reportedli', 'offer', 'hefti', 'discount', 'appl', 'aapl', 'iphon', '15', 'model', 'boost', 'demand', 'region', 'discount', 'specif', 'appl', 'resel', 'drive', 'demand', 'lower', 'price', 'much', '180', 'accord', 'bloomberg']",0,0,1,0,0,2024,3,3
"['appl', 'aapl', 'stop', 'epic', 'game', 'open', 'app', 'store', 'iphon', 'custom', 'europ', 'per', 'bloomberg']",0,0,0,0,0,2024,3,2
"['close', 'aapl', 'msft', 'httpstcof4ey8arqum', 'httpstcopntf2al1on']",0,0,0,0,1,2024,3,1
"['appl', 'aapl', 'iphon', 'sale', 'plung', '24', 'china', 'first', 'six', 'week', 'year', 'per', 'cnbc']",0,0,0,0,0,2024,3,1
"['iphon', 'aapl', 'appl', 'sale', 'plummet', '24', 'china', 'first', 'six', 'week', '2024', 'rank', 'aapl', 'fourth', 'rank', 'smartphon', 'market', 'china']",0,0,0,0,0,2024,3,1
"['close', 'googl', 'nvda', 'smci', 'aapl', 'tsla', 'httpstcof4ey8aryju', 'httpstcouav7aoqho0']",0,0,0,0,1,2024,3,0
"['think', 'loud', 'aapl', 'offer', 'massiv', 'data', 'center', 'complex', 'next', 'gen', 'ai', 'hardwar', 'run', 'everi', 'major', 'open', 'sourc', 'foundat', 'model', 'lightn', 'fast', 'infer', 'develop', 'would', 'huge', 'disrupt', 'could', 'build', 'new', 'line', 'servic']",0,0,0,0,1,2024,3,0
"['appl', 'aapl', 'fine', '18', 'billion', 'european', 'union', 'regul', 'abus', 'app', 'store', 'rule', 'may', 'hike', 'price', 'musicstream', 'subscript', '3', 'httpstcotasydoc0im']",0,0,0,0,0,2024,3,0
"['close', 'goodby', 'aapl', 'car', 'hardli', 'knew', 'link', 'httpstcof4ey8arqum', 'httpstcoqif00z1vnw']",0,0,1,0,1,2024,2,1
"['break', 'appl', 'aapl', 'wind', 'electr', 'car', 'plan', 'end', 'decadelong', 'foray', 'per', 'bloomberg', 'appl', 'aapl', 'car', 'employe', 'cut', 'mani', 'shift', 'ai']",0,0,1,0,0,2024,2,1
"['appl', 'aapl', 'look', 'expand', 'offer', 'wearabl', 'devic', 'per', 'bloomberg', 'look', 'make', 'fit', 'ring', 'smart', 'glass', 'even', 'airpod', 'camera']",0,0,1,0,0,2024,2,1
"['appl', 'aapl', 'file', 'lawsuit', 'virginia', 'feder', 'court', 'challeng', 'us', 'patent', 'trademark', 'offic', 'refus', 'grant', 'trademark', 'cover', 'compani', 'augmentedr', 'softwar', 'develop', 'tool', 'realiti', 'compos', 'realiti', 'convert', 'per', 'reuter']",0,0,1,0,0,2024,2,1
"['appl', 'aapl', 'fan', 'start', 'return', 'vision', 'pro', 'per', 'verg', 'comfort', 'headach', 'eye', 'strain', 'among', 'top', 'reason', 'peopl', 'say', 'theyr', 'return', 'vision', 'pro', 'headset']",0,0,1,0,0,2024,2,1
"['appl', 'aapl', 'readi', 'ai', 'tool', 'rival', 'microsoft', 'msft', 'github', 'copilot']",0,0,0,0,0,2024,2,3
"['news', 'nvda', 'gt', 'googl', 'burri', 'close', 'soxx', 'put', 'add', 'baba', 'jd', 'hca', 'bkra', 'decreas', 'aapl', 'japan', 'fall', 'recess', 'spacex', 'file', 'incorpor', 'texa', 'delawar', 'nvda', 'add', 'arm', 'soun', 'rxrx', 'russa', 'space', 'nuclear', 'weapon', 'futur', 'httpstconh5ri95ri7']",1,0,0,0,1,2024,2,3
"['break', 'warren', 'buffett', 'berkshir', 'hathaway', 'brka', 'decreas', 'stake', 'appl', 'aapl', '10000382', '905560000', 'share', 'also', 'sold', '23', 'billion', 'hewlettpackard', 'hpq', 'stock']",0,0,0,0,0,2024,2,2
"['appl', 'aapl', 'research', 'releas', 'new', 'model', 'let', 'user', 'describ', 'plain', 'languag', 'want', 'chang', 'photo', 'without', 'ever', 'touch', 'photo', 'edit', 'softwar', 'per', 'verg']",0,0,0,0,0,2024,2,0
"['microsoft', 'msft', 'largest', 'market', 'cap', 'ever', '312', 'trillion', 'appl', 'aapl', '309', 'trillion', 'httpstcobdblpcfyxr']",0,0,0,0,0,2024,2,4
"['close', 'msft', 'meta', 'aapl', 'baba', 'link', 'httpstcof4ey8aryju', 'httpstcozezlj1wylx']",0,0,0,0,1,2024,2,2
"['appl', 'aapl', 'build', 'prototyp', 'least', 'two', 'iphon', 'fold', 'widthwis', 'like', 'clamshel', 'per', 'inform']",0,0,0,0,0,2024,2,2
"['meta', 'meta', 'say', 'appl', 'aapl', 'made', 'difficult', 'build', 'rival', 'app', 'store', 'eu', 'per', 'verg']",0,0,0,0,0,2024,2,2
"['live', 'februari', 'stock', 'pick', 'sell', 'plu', 'new', 'stock', 'market', 'outlook', 'take', 'aapl', 'httpstcoqri7jnzyjr', '3', 'stock', 'sell', '3', 'stock', 'buy', 'februari', 'februari', '5', '2024']",0,1,1,0,1,2024,2,0
"['microsoft', 'msft', 'team', 'word', 'excel', 'live', 'appl', 'aapl', 'vision', 'pro', 'per', 'verg']",0,0,1,0,0,2024,2,5
"['close', 'meta', 'best', 'earn', 'day', 'market', 'ever', 'amzn', 'nvda', 'aapl', 'link', 'httpstcof4ey8aryju', 'httpstco0kwehkeuf1']",0,0,1,0,1,2024,2,4
"['appl', 'aapl', 'earn', '1q', 'rev', '11958b', 'est', '11797b', '1q', 'ep', '218', 'est', '211', '1q', 'product', 'rev', '9646b', 'est', '9514b', 'httpstcoe9soe2vssi']",0,0,1,0,1,2024,2,3
"['call', 'earn', 'season', 'aapl', 'meta', 'amzn', 'httpstcoj1gxutlenv']",0,0,1,0,0,2024,2,3
"['amazon', 'amzn', 'meta', 'meta', 'appl', 'aapl', 'report', 'hour', 'see', 'expect', 'result', 'check', 'httpstcolngvheg6rw']",0,0,1,0,1,2024,2,3
"['live', 'mstarmarket', 'tell', 'us', 'morningstar', 'think', 'aapl', 'magnificentseven', 'stock', 'ahead', 'earn', 'who', 'watch', 'tune', 'httpstcoxfrmsqrr42', 'magnificentseven']",0,0,0,0,1,2024,1,0
"['aapl', 'msft', 'meta', 'member', 'magnificentseven', 'report', 'earn', 'week', 'want', 'know', 'morningstar', 'think', 'stock', 'tune', 'live', '8', 'morningstar', 'youtub', 'channel', 'httpstcotrpk5ndnop', '4', 'stillcheap', 'stock', 'buy', 'market', 'hit', 'new', 'high', 'januari', 'magnificentseven']",0,1,0,0,1,2024,1,6
"['sinc', 'last', 'year', 'time', 'aapl', 'risen', '30', 'see', 'httpstcozqupdakq8p']",0,0,0,1,1,2024,1,5
"['appl', 'aapl', 'allow', 'full', 'version', 'chrome', 'firefox', 'run', 'iphon', 'per', 'verg']",0,0,0,0,0,2024,1,3
"['appl', 'aapl', 'iphon', 'bestsel', 'smartphon', 'seri', 'last', 'year', 'end', 'samsung', 'reign', 'sinc', '2010', 'per', 'bloomberg', 'httpstco3lzmywkbi']",0,0,0,0,0,2024,1,3
"['appl', 'aapl', 'plan', 'add', 'new', 'fee', 'restrict', 'start', 'allow', 'thirdparti', 'softwar', 'download', 'outsid', 'app', 'store', 'per', 'wsj']",0,0,0,0,0,2024,1,2
"['appl', 'aapl', 'pass', 'samsung', 'world', 'top', 'phone', 'maker', '2023', 'per', 'bloomberg']",0,0,0,0,0,2024,1,2
"['news', 'tsla', 'work', 'new', 'mass', 'market', 'ev', 'per', 'reuter', 'sampp500', 'ath', 'china', 'ask', 'fund', 'restrict', 'short', 'sell', 'trump', 'win', 'nh', 'ebay', 'tiktok', 'job', 'cut', 'aapl', 'car', '2028', 'nflx', 'ath', 'subscrib', 'alaska', 'air', 'ceo', 'mani', 'loos', 'bolt', 'ba', 'futur', 'httpstconh5ri95ri7']",1,0,0,0,1,2024,1,2
"['appl', 'aapl', 'releas', 'car', 'set', 'date', '2028', 'longer', '2026', 'per', 'bloomberg']",0,0,0,0,0,2024,1,1
"['appl', 'aapl', '3499', 'vision', 'pro', 'headset', 'avail', 'order', 'ahead', 'feb', '2', 'releas']",0,0,1,0,0,2024,1,4
"['netflix', 'nflx', 'isnt', 'plan', 'launch', 'app', 'appl', 'aapl', 'vision', 'pro', 'headset', 'per', 'bloomberg']",0,0,1,0,0,2024,1,4
"['close', 'aapl', 'save', 'httpstcof4ey8aryju', 'httpstcon5tcapr6wj']",0,0,1,0,1,2024,1,3
"['us', 'depart', 'justic', 'prepar', 'file', 'antitrust', 'suit', 'appl', 'aapl', 'could', 'come', 'soon', 'march', 'per', 'bloomberg']",0,0,1,0,0,2024,1,3
"['news', 'aapl', 'watch', 'ban', 'pakistan', 'strike', 'iran', 'us', 'strike', 'houthi', 'dimon', 'trump', 'wasnt', 'wrong', 'critic', 'thing', 'sandberg', 'exit', 'meta', 'board', 'googl', 'job', 'cut', 'need', 'tsmc', 'beat', 'profit', 'revenu', 'expect', 'futur', 'httpstconh5ri94tsz']",1,0,1,0,1,2024,1,3
"['break', 'appl', 'aapl', 'must', 'stop', 'sell', 'watch', 'blood', 'oxygen', 'featur', 'us', 'appeal', 'court', 'reinstat', 'ban', 'jan', '18']",0,0,1,0,0,2024,1,2
"['appl', 'aapl', 'month', 'remov', 'binanc', 'kucoin', 'offshor', 'cryptocurr', 'exchang', 'india', 'app', 'per', 'coindesk']",0,0,1,0,0,2024,1,1
"['appl', 'aapl', 'shut', '121person', 'team', 'relat', 'artifici', 'intellig', 'oper', 'san', 'diego', 'leav', 'mani', 'employe', 'risk', 'termin', 'per', 'bloomberg']",0,0,1,0,0,2024,1,1
"['microsoft', 'msft', 'stock', 'better', 'invest', 'appl', 'aapl', 'per', 'marketwatch', 'agre']",0,0,0,0,0,2024,1,5
"['microsoft', 'msft', 'overtaken', 'appl', 'aapl', 'world', 'valuabl', 'compani', 'per', 'bloomberg', 'httpstcost2r6rkbfr']",0,0,0,0,0,2024,1,4
"['microsoft', 'msft', 'overtaken', 'appl', 'aapl', 'world', 'valuabl', 'compani', 'per', 'reuter']",0,0,0,0,0,2024,1,3
"['appl', 'aapl', 'iphon', 'sale', 'china', 'fall', '30', 'first', 'week', '2024', 'per', 'reuter']",0,0,1,0,0,2024,1,2
"['appl', 'aapl', 'vision', 'pro', 'avail', 'us', 'februari', '2nd', 'per', 'bloomberg']",0,0,1,0,0,2024,1,0
"['piper', 'sandler', 'becam', 'second', 'brokerag', 'week', 'downgrad', 'appl', 'aapl']",0,0,0,0,0,2024,1,3
"['appl', 'aapl', 'remov', 'watch', 'onlin', 'store', 'meet', 'usord', 'ban', 'per', 'bloomberg']",0,0,0,0,0,2023,12,3
"['appl', 'aapl', 'ramp', 'vision', 'pro', 'product', 'aim', 'februari', 'launch']",0,0,0,0,0,2023,12,2
"['news', 'uw', 'holiday', 'sale', 'tsla', 'induct', 'charg', 'nippon', 'steel', 'acquir', 'x', 'figma', 'adb', 'deal', 'cancel', 'texa', 'sue', 'blk', 'nkla', 'milton', '4', 'year', 'fraud', 'aapl', 'paus', 'aapl', 'watch', 'seri', '9', 'sale', 'futur', 'httpstcofapgu6iixx']",1,0,0,0,1,2023,12,1
"['chines', 'agenc', 'order', 'staff', 'stop', 'bring', 'iphon', 'foreign', 'devic', 'work', 'set', 'motion', 'unpreced', 'prohibit', 'that', 'like', 'block', 'appl', 'aapl', 'samsung', 'part', 'world', 'biggest', 'mobil', 'market', 'per', 'bloomberg']",0,0,1,0,0,2023,12,0
"['appl', 'aapl', 'paus', 'sale', 'appl', 'watch', 'seri', '9', 'appl', 'watch', 'ultra', '2', 'unit', 'state', 'follow', 'order', 'us', 'intern', 'trade', 'commiss', 'patent', 'disput', 'pertain', 'appl', 'watch', 'contain', 'blood', 'oxygen', 'featur', 'per', 'reuter']",0,0,1,0,0,2023,12,0
"['appl', 'aapl', 'gotten', 'big', 'almost', 'overtaken', 'franc', 'entir', 'stock', 'market', 'combin', 'market', 'valu', 'compani', 'list', 'pari', '32', 'trillion', 'versu', 'technolog', 'giant', '31', 'trillion']",0,0,0,0,0,2023,12,4
"['appl', 'aapl', 'share', 'hit', 'time', 'high']",0,0,1,0,0,2023,12,2
